"Nikto - v2.1.5/2.1.5"
"localhost","127.0.0.1","80","","","","Python/3.11 aiohttp/3.8.6"
"localhost","127.0.0.1SCALAR(0x5654d290eba8)"80","OSVDB-0","GET","/","The anti-clickjacking X-Frame-Options header is not present."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-0","GET","/modules.php?letter=%22%3E%3Cimg%20src=javascript:alert(document.cookie);%3E&op=modload&name=Members_List&file=index","/modules.php?letter=%22%3E%3Cimg%20src=javascript:alert(document.cookie);%3E&op=modload&name=Members_List&file=index: Post Nuke 0.7.2.3-Phoenix is vulnerable to Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-3201","GET","/megabook/admin.cgi?login=<script>alert('Vulnerable')</script>","/megabook/admin.cgi?login=<script>alert('Vulnerable')</script>: Megabook guestbook is vulnerable to Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-9256","GET","/launch.jsp?NFuse_Application=<script>alert('Vulnerable')</script>","/launch.jsp?NFuse_Application=<script>alert('Vulnerable')</script>: NFuse is vulnerable to cross site scripting (XSS) in the GetLastError function. Upgrade to the latest version. CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-9257","GET","/launch.asp?NFuse_Application=<script>alert('Vulnerable')</script>","/launch.asp?NFuse_Application=<script>alert('Vulnerable')</script>: NFuse is vulnerable to cross site scripting (XSS) in the GetLastError function. Upgrade to the latest version. CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-5803","GET","/isapi/testisa.dll?check1=<script>alert(document.cookie)</script>","/isapi/testisa.dll?check1=<script>alert(document.cookie)</script>: Sambar Server default script is vulnerable to Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-50552","GET","/index.php?file=Liens&op=\"><script>alert('Vulnerable');</script>","/index.php?file=Liens&op=\\"><script>alert('Vulnerable');</script>: Nuked-klan 1.3b is vulnerable to Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-0","GET","/index.php?action=storenew&username=<script>alert('Vulnerable')</script>","/index.php?action=storenew&username=<script>alert('Vulnerable')</script>: SunShop is vulnerable to Cross Site Scripting (XSS) in the signup page. CA-200-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-50553","GET","/index.php/content/search/?SectionID=3&SearchText=<script>alert(document.cookie)</script>","/index.php/content/search/?SectionID=3&SearchText=<script>alert(document.cookie)</script>: eZ publish v3 and prior allow Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-50553","GET","/index.php/content/advancedsearch/?SearchText=<script>alert(document.cookie)</script>&PhraseSearchText=<script>alert(document.cookie)</script>&SearchContentClassID=-1&SearchSectionID=-1&SearchDate=-1&SearchButton=Search","/index.php/content/advancedsearch/?SearchText=<script>alert(document.cookie)</script>&PhraseSearchText=<script>alert(document.cookie)</script>&SearchContentClassID=-1&SearchSectionID=-1&SearchDate=-1&SearchButton=Search: eZ publish v3 and prior allow Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-0","GET","/html/partner.php?mainfile=anything&Default_Theme='<script>alert(document.cookie);</script>","/html/partner.php?mainfile=anything&Default_Theme='<script>alert(document.cookie);</script>: myphpnuke version 1.8.8_final_7 is vulnerable to Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-0","GET","/html/chatheader.php?mainfile=anything&Default_Theme='<script>alert(document.cookie);</script>","/html/chatheader.php?mainfile=anything&Default_Theme='<script>alert(document.cookie);</script>: myphpnuke version 1.8.8_final_7 is vulnerable to Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-0","GET","/html/cgi-bin/cgicso?query=<script>alert('Vulnerable')</script>","/html/cgi-bin/cgicso?query=<script>alert('Vulnerable')</script>: This CGI is vulnerable to Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-2754","GET","/guestbook/?number=5&lng=%3Cscript%3Ealert(document.domain);%3C/script%3E","/guestbook/?number=5&lng=%3Cscript%3Ealert(document.domain);%3C/script%3E: MPM Guestbook 1.2 and previous are vulnreable to XSS attacks."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-2322","GET","/gallery/search.php?searchstring=<script>alert(document.cookie)</script>","/gallery/search.php?searchstring=<script>alert(document.cookie)</script>: Gallery 1.3.4 and below is vulnerable to Cross Site Scripting (XSS). Upgrade to the latest version. BID-8288."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-20234","GET","/friend.php?op=SiteSent&fname=<script>alert('Vulnerable')</script>","/friend.php?op=SiteSent&fname=<script>alert('Vulnerable')</script>: This version of PHP-Nuke's friend.php is vulnerable to Cross Site Scripting (XSS). Upgrade to the latest version. CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-31694","GET","/forums/index.php?board=;action=login2&user=USERNAME&cookielength=120&passwrd=PASSWORD<script>alert('Vulnerable')</script>","/forums/index.php?board=;action=login2&user=USERNAME&cookielength=120&passwrd=PASSWORD<script>alert('Vulnerable')</script>: YaBB is vulnerable to Cross Site Scripting (XSS) in the password field of the login page. CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-9231","GET","/error/500error.jsp?et=1<script>alert('Vulnerable')</script>;","/error/500error.jsp?et=1<script>alert('Vulnerable')</script>;: Macromedia Sitespring 1.2.0(277.1) on Windows 2000 is vulnerable to Cross Site Scripting (XSS) in the error pages. CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-0","GET","/download.php?sortby=&dcategory=<script>alert('Vulnerable')</script>","/download.php?sortby=&dcategory=<script>alert('Vulnerable')</script>: This version of PHP-Nuke's download.php is vulnerable to Cross Site Scripting (XSS). Upgrade to the latest version. CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-0","GET","/comments.php?subject=<script>alert('Vulnerable')</script>&comment=<script>alert('Vulnerable')</script>&pid=0&sid=0&mode=&order=&thold=op=Preview","/comments.php?subject=<script>alert('Vulnerable')</script>&comment=<script>alert('Vulnerable')</script>&pid=0&sid=0&mode=&order=&thold=op=Preview: This version of PHP-Nuke's comments.php is vulnerable to Cross Site Scripting (XSS). Upgrade to the latest version. CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-50619","GET","/cleartrust/ct_logon.asp?CTLoginErrorMsg=<script>alert(1)</script>","/cleartrust/ct_logon.asp?CTLoginErrorMsg=<script>alert(1)</script>: RSA ClearTrust allows Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-651","GET","/cgi-local/cgiemail-1.6/cgicso?query=<script>alert('Vulnerable')</script>","/cgi-local/cgiemail-1.6/cgicso?query=<script>alert('Vulnerable')</script>: This CGI is vulnerable to Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-651","GET","/cgi-local/cgiemail-1.4/cgicso?query=<script>alert('Vulnerable')</script>","/cgi-local/cgiemail-1.4/cgicso?query=<script>alert('Vulnerable')</script>: This CGI is vulnerable to Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-7022","GET","/calendar.php?year=<script>alert(document.cookie);</script>&month=03&day=05","/calendar.php?year=<script>alert(document.cookie);</script>&month=03&day=05: DCP-Portal v5.3.1 is vulnerable to  Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-27096","GET","/ca000007.pl?ACTION=SHOWCART&REFPAGE=\"><script>alert('Vulnerable')</script>","/ca000007.pl?ACTION=SHOWCART&REFPAGE=\\"><script>alert('Vulnerable')</script>: Actinic E-Commerce services is vulnerable to Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-27097","GET","/ca000001.pl?ACTION=SHOWCART&hop=\"><script>alert('Vulnerable')</script>&PATH=acatalog%2f","/ca000001.pl?ACTION=SHOWCART&hop=\\"><script>alert('Vulnerable')</script>&PATH=acatalog%2f: Actinic E-Commerce services is vulnerable to Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-0","GET","/article.cfm?id=1'<script>alert(document.cookie);</script>","/article.cfm?id=1'<script>alert(document.cookie);</script>: With malformed URLs, ColdFusion is vulnerable to Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-4765","GET","/apps/web/vs_diag.cgi?server=<script>alert('Vulnerable')</script>","/apps/web/vs_diag.cgi?server=<script>alert('Vulnerable')</script>: Zeus 4.2r2 (webadmin-4.2r2) is vulnerable to Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-2243","GET","/addressbook/index.php?surname=<script>alert('Vulnerable')</script>","/addressbook/index.php?surname=<script>alert('Vulnerable')</script>: Phpgroupware 0.9.14.003 is vulnerable to Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-2243","GET","/addressbook/index.php?name=<script>alert('Vulnerable')</script>","/addressbook/index.php?name=<script>alert('Vulnerable')</script>: Phpgroupware 0.9.14.003 is vulnerable to Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-0","GET","/add.php3?url=ja&adurl=javascript:<script>alert('Vulnerable')</script>","/add.php3?url=ja&adurl=javascript:<script>alert('Vulnerable')</script>:  1.1 http://www.sugarfreenet.com/ is vulnerable to Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-38019","GET","/?mod=<script>alert(document.cookie)</script>&op=browse","/?mod=<script>alert(document.cookie)</script>&op=browse: Sage 1.0b3 is vulnerable to Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-25499","GET","/affich.php?image=<script>alert(document.cookie)</script>","/affich.php?image=<script>alert(document.cookie)</script>: GPhotos index.php rep Variable XSS."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-25498","GET","/diapo.php?rep=<script>alert(document.cookie)</script>","/diapo.php?rep=<script>alert(document.cookie)</script>: GPhotos index.php rep Variable XSS."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-25497","GET","/index.php?rep=<script>alert(document.cookie)</script>","/index.php?rep=<script>alert(document.cookie)</script>: GPhotos index.php rep Variable XSS."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-700","GET","/fcgi-bin/echo?foo=<script>alert('Vulnerable')</script>","/fcgi-bin/echo?foo=<script>alert('Vulnerable')</script>: Fast-CGI has two default CGI programs (echo.exe/echo2.exe) vulnerable to Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-3954","GET","/fcgi-bin/echo2?foo=<script>alert('Vulnerable')</script>","/fcgi-bin/echo2?foo=<script>alert('Vulnerable')</script>: Fast-CGI has two default CGI programs (echo.exe/echo2.exe) vulnerable to Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-700","GET","/fcgi-bin/echo.exe?foo=<script>alert('Vulnerable')</script>","/fcgi-bin/echo.exe?foo=<script>alert('Vulnerable')</script>: Fast-CGI has two default CGI programs (echo.exe/echo2.exe) vulnerable to Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-3954","GET","/fcgi-bin/echo2.exe?foo=<script>alert('Vulnerable')</script>","/fcgi-bin/echo2.exe?foo=<script>alert('Vulnerable')</script>: Fast-CGI has two default CGI programs (echo.exe/echo2.exe) vulnerable to Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-19947","GET","/apps/web/index.fcgi?servers=&section=<script>alert(document.cookie)</script>","/apps/web/index.fcgi?servers=&section=<script>alert(document.cookie)</script>: Zeus Admin server 4.1r2 is vulnerable to Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-12606","GET","/index.php?err=3&email=\"><script>alert(document.cookie)</script>","/index.php?err=3&email=\\"><script>alert(document.cookie)</script>: MySQL Eventum is vulnerable to XSS in the email field."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-12607","GET","/forgot_password.php?email=\"><script>alert(document.cookie)</script>","/forgot_password.php?email=\\"><script>alert(document.cookie)</script>: MySQL Eventum is vulnerable to XSS in the email field."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-12606","GET","/bugs/index.php?err=3&email=\"><script>alert(document.cookie)</script>","/bugs/index.php?err=3&email=\\"><script>alert(document.cookie)</script>: MySQL Eventum is vulnerable to XSS in the email field."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-12607","GET","/bugs/forgot_password.php?email=\"><script>alert(document.cookie)</script>","/bugs/forgot_password.php?email=\\"><script>alert(document.cookie)</script>: MySQL Eventum is vulnerable to XSS in the email field."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-12606","GET","/eventum/index.php?err=3&email=\"><script>alert(document.cookie)</script>","/eventum/index.php?err=3&email=\\"><script>alert(document.cookie)</script>: MySQL Eventum is vulnerable to XSS in the email field."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-12607","GET","/eventum/forgot_password.php?email=\"><script>alert(document.cookie)</script>","/eventum/forgot_password.php?email=\\"><script>alert(document.cookie)</script>: MySQL Eventum is vulnerable to XSS in the email field."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-2562","GET","/login/sm_login_screen.php?error=\"><script>alert('Vulnerable')</script>","/login/sm_login_screen.php?error=\\"><script>alert('Vulnerable')</script>: SPHERA HostingDirector and Final User (VDS) Control Panel 1-3 are vulnerable to Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-2562","GET","/login/sm_login_screen.php?uid=\"><script>alert('Vulnerable')</script>","/login/sm_login_screen.php?uid=\\"><script>alert('Vulnerable')</script>: SPHERA HostingDirector and Final User (VDS) Control Panel 1-3 are vulnerable to Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-2562","GET","/SPHERA/login/sm_login_screen.php?error=\"><script>alert('Vulnerable')</script>","/SPHERA/login/sm_login_screen.php?error=\\"><script>alert('Vulnerable')</script>: SPHERA HostingDirector and Final User (VDS) Control Panel 1-3 are vulnerable to Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-2562","GET","/SPHERA/login/sm_login_screen.php?uid=\"><script>alert('Vulnerable')</script>","/SPHERA/login/sm_login_screen.php?uid=\\"><script>alert('Vulnerable')</script>: SPHERA HostingDirector and Final User (VDS) Control Panel 1-3 are vulnerable to Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-2713","GET","/jsp/jspsamp/jspexamples/viewsource.jsp?source=/../../../../../../../../../etc/passwd","/jsp/jspsamp/jspexamples/viewsource.jsp?source=/../../../../../../../../../etc/passwd: The JRUN view_source.jsp allows arbitrary file retrieval from the host. Upgrade to JRUN 2.3.3 or higher, or remove all default scripts. CVE-2000-0540. BID-1386."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-2921","GET","/shopping/shopdisplayproducts.asp?id=1&cat=<script>alert('test')</script>","/shopping/shopdisplayproducts.asp?id=1&cat=<script>alert('test')</script>: VP-ASP prior to 4.50 are vulnerable to XSS attacks"
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-2921","GET","shopdisplayproducts.asp?id=1&cat=<script>alert(document.cookie)</script>","shopdisplayproducts.asp?id=1&cat=<script>alert(document.cookie)</script>: VP-ASP Shopping Cart 4.x shopdisplayproducts.asp XSS."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-2950","GET","/showmail.pl?Folder=<script>alert(document.cookie)</script>","/showmail.pl?Folder=<script>alert(document.cookie)</script>: @Mail WebMail 3.52 contains an XSS in the showmail.pl file."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-3289","GET","/firewall/policy/dlg?q=-1&fzone=t<script>alert('Vulnerable')</script>>&tzone=dmz","/firewall/policy/dlg?q=-1&fzone=t<script>alert('Vulnerable')</script>>&tzone=dmz: Fortigate firewall 2.50 and prior contains several XSS vulnerabilities in various administrative pages."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-3294","GET","/firewall/policy/policy?fzone=internal&tzone=dmz1<script>alert('Vulnerable')</script>","/firewall/policy/policy?fzone=internal&tzone=dmz1<script>alert('Vulnerable')</script>: Fortigate firewall 2.50 and prior contains several XSS vulnerabilities in various administrative pages."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-3295","GET","/antispam/listdel?file=blacklist&name=b<script>alert('Vulnerable')</script>&startline=0","/antispam/listdel?file=blacklist&name=b<script>alert('Vulnerable')</script>&startline=0: Fortigate firewall 2.50 and prior contains several XSS vulnerabilities in various administrative pages."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-3295","GET","/antispam/listdel?file=whitelist&name=a<script>alert('Vulnerable')</script>&startline=0(naturally)","/antispam/listdel?file=whitelist&name=a<script>alert('Vulnerable')</script>&startline=0(naturally): Fortigate firewall 2.50 and prior contains several XSS vulnerabilities in various administrative pages."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-3296","GET","/theme1/selector?button=status,monitor,session&button_url=/system/status/status,/system/status/moniter\"><script>alert('Vulnerable')</script>,/system/status/session","/theme1/selector?button=status,monitor,session&button_url=/system/status/status,/system/status/moniter\\"><script>alert('Vulnerable')</script>,/system/status/session: Fortigate firewall 2.50 and prior contains several XSS vulnerabilities in various administrative pages."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-3296","GET","/theme1/selector?button=status,monitor,session&button_url=/system/status/status\"><script>alert('Vulnerable')</script>,/system/status/moniter,/system/status/session","/theme1/selector?button=status,monitor,session&button_url=/system/status/status\\"><script>alert('Vulnerable')</script>,/system/status/moniter,/system/status/session: Fortigate firewall 2.50 and prior contains several XSS vulnerabilities in various administrative pages."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-3296","GET","/theme1/selector?button=status,monitor,session\"><script>alert('Vulnerable')</script>&button_url=/system/status/status,/system/status/moniter,/system/status/session","/theme1/selector?button=status,monitor,session\\"><script>alert('Vulnerable')</script>&button_url=/system/status/status,/system/status/moniter,/system/status/session: Fortigate firewall 2.50 and prior contains several XSS vulnerabilities in various administrative pages."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-3417","GET","/examplesWebApp/InteractiveQuery.jsp?person=<script>alert('Vulnerable')</script>","/examplesWebApp/InteractiveQuery.jsp?person=<script>alert('Vulnerable')</script>: BEA WebLogic 8.1 and below are vulnerable to Cross Site Scripting (XSS) in example code. CVE-2003-0624. CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-3458","GET","/sgdynamo.exe?HTNAME=<script>alert('Vulnerable')</script>","/sgdynamo.exe?HTNAME=<script>alert('Vulnerable')</script>: Ecometry's SGDynamo is vulnerable to Cross Site Scripting (XSS). CVE-2002-0375. CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-3486","GET","/aktivate/cgi-bin/catgy.cgi?key=0&cartname=axa200135022551089&desc=<script>alert('Vulnerable')</script>","/aktivate/cgi-bin/catgy.cgi?key=0&cartname=axa200135022551089&desc=<script>alert('Vulnerable')</script>: Aktivate Shopping Cart 1.03 and lower are vulnerable to Cross Site Scripting (XSS). http://www.allen0keul.com/aktivate/ CVE-2001-1212, CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-3632","GET","/webcalendar/colors.php?color=</script><script>alert(document.cookie)</script>","/webcalendar/colors.php?color=</script><script>alert(document.cookie)</script>: Webcalendar 0.9.42 and below are vulnerable to Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-3633","GET","/webcalendar/week.php?user=\"><script>alert(document.cookie)</script>","/webcalendar/week.php?user=\\"><script>alert(document.cookie)</script>: Webcalendar 0.9.42 and below are vulnerable to Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-3762","GET","/debug/dbg?host==<script>alert('Vulnerable');</script>","/debug/dbg?host==<script>alert('Vulnerable');</script>: The TCLHttpd 3.4.2 server is vulnerable to Cross Site Scripting (XSS) in debug scripts. CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-3762","GET","/debug/echo?name=<script>alert('Vulnerable');</script>","/debug/echo?name=<script>alert('Vulnerable');</script>: The TCLHttpd 3.4.2 server is vulnerable to Cross Site Scripting (XSS) in debug scripts. CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-3762","GET","/debug/errorInfo?title===<script>alert('Vulnerable');</script>","/debug/errorInfo?title===<script>alert('Vulnerable');</script>: The TCLHttpd 3.4.2 server is vulnerable to Cross Site Scripting (XSS) in debug scripts. CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-3762","GET","/debug/showproc?proc===<script>alert('Vulnerable');</script>","/debug/showproc?proc===<script>alert('Vulnerable');</script>: The TCLHttpd 3.4.2 server is vulnerable to Cross Site Scripting (XSS) in debug scripts."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-4265","GET","/help.php?chapter=<script>alert('Vulnerable')</script>","/help.php?chapter=<script>alert('Vulnerable')</script>: Squirrel Mail 1.2.7 is vulnerable to Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-4266","GET","/src/read_body.php?mailbox=%3Cscript%3Ealert(Vulnerable)%3C%2Fscript%3E&passed_id=%3Cscript%3Ealert(Vulnerable)%3C%2Fscript%3E&startMessage=1&show_more=0","/src/read_body.php?mailbox=%3Cscript%3Ealert(Vulnerable)%3C%2Fscript%3E&passed_id=%3Cscript%3Ealert(Vulnerable)%3C%2Fscript%3E&startMessage=1&show_more=0: Squirrel Mail is vulnerable to Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-5097","GET","/wwwping/index.stm?wwwsite=<script>alert(document.cookie)</script>","/wwwping/index.stm?wwwsite=<script>alert(document.cookie)</script>: Sambar Server default script is vulnerable to Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-5098","GET","/sysuser/docmgr/create.stm?path=<script>alert(document.cookie)</script>","/sysuser/docmgr/create.stm?path=<script>alert(document.cookie)</script>: Sambar Server default script is vulnerable to Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-5098","GET","/sysuser/docmgr/edit.stm?path=<script>alert(document.cookie)</script>","/sysuser/docmgr/edit.stm?path=<script>alert(document.cookie)</script>: Sambar Server default script is vulnerable to Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-5098","GET","/sysuser/docmgr/ftp.stm?path=<script>alert(document.cookie)</script>","/sysuser/docmgr/ftp.stm?path=<script>alert(document.cookie)</script>: Sambar Server default script is vulnerable to Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-5098","GET","/sysuser/docmgr/htaccess.stm?path=<script>alert(document.cookie)</script>","/sysuser/docmgr/htaccess.stm?path=<script>alert(document.cookie)</script>: Sambar Server default script is vulnerable to Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-5098","GET","/sysuser/docmgr/iecreate.stm?path=<script>alert(document.cookie)</script>","/sysuser/docmgr/iecreate.stm?path=<script>alert(document.cookie)</script>: Sambar Server default script is vulnerable to Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-5098","GET","/sysuser/docmgr/ieedit.stm?path=<script>alert(document.cookie)</script>","/sysuser/docmgr/ieedit.stm?path=<script>alert(document.cookie)</script>: Sambar Server default script is vulnerable to Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-5098","GET","/sysuser/docmgr/info.stm?path=<script>alert(document.cookie)</script>","/sysuser/docmgr/info.stm?path=<script>alert(document.cookie)</script>: Sambar Server default script is vulnerable to Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-5098","GET","/sysuser/docmgr/mkdir.stm?path=<script>alert(document.cookie)</script>","/sysuser/docmgr/mkdir.stm?path=<script>alert(document.cookie)</script>: Sambar Server default script is vulnerable to Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-5098","GET","/sysuser/docmgr/rename.stm?path=<script>alert(document.cookie)</script>","/sysuser/docmgr/rename.stm?path=<script>alert(document.cookie)</script>: Sambar Server default script is vulnerable to Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-5098","GET","/sysuser/docmgr/search.stm?path=<script>alert(document.cookie)</script>","/sysuser/docmgr/search.stm?path=<script>alert(document.cookie)</script>: Sambar Server default script is vulnerable to Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-5098","GET","/sysuser/docmgr/sendmail.stm?path=<script>alert(document.cookie)</script>","/sysuser/docmgr/sendmail.stm?path=<script>alert(document.cookie)</script>: Sambar Server default script is vulnerable to Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-5098","GET","/sysuser/docmgr/template.stm?path=<script>alert(document.cookie)</script>","/sysuser/docmgr/template.stm?path=<script>alert(document.cookie)</script>: Sambar Server default script is vulnerable to Cross Site Scripting (XSS). CA-2000-02."
"localhost","127.0.0.1SCALAR(0x5641f7c66378)"80","OSVDB-5098","GET","/sysuser/docmgr/update.stm?path=<script>alert(document.cookie)</script>","/sysuser/docmgr/update.stm?path=<script>alert(document.cookie)</script>: Sambar Server default script is vulnerable to Cross Site Scripting (XSS). CA-2000-02."
