timestamp,method,path,status,ip,port,uuid,sess_uuid,detection_name,detection_type,user_agent,referer,attack_name,attack_type
2025-05-22T08:12:01.552054,POST,/issues.csv?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,56982,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:01.552964,POST,/issues.atom?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,57052,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:01.553906,POST,/issues.pdf?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,57108,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:01.554941,POST,/issues?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,56918,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:01.556180,POST,/issues/gantt?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,57076,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:01.557249,POST,/issues.csv?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,56950,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:01.558938,POST,/issues/calendar?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,56990,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:01.765431,GET,/javascripts,200,172.18.0.1,56934,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,f2b8a149-8bab-4f5f-939b-be71a1973c37,index,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",http://127.0.0.1,Unknown,0
2025-05-22T08:12:01.773336,POST,/issues/gantt?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,57068,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:01.774277,POST,/issues?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,57030,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:01.774777,POST,/issues/gantt.pdf?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,56906,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:01.775228,POST,/issues?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,57032,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:01.775943,POST,/issues/gantt.pdf?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,56962,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:01.776624,POST,/issues/gantt.png?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,57020,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:01.777406,POST,/issues.pdf?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,57124,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:01.778012,POST,/issues/gantt?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,57112,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:01.778435,POST,/issues/gantt.png?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,57132,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:01.778905,POST,/issues/gantt?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,57006,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:01.779541,POST,/issues.atom?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,57080,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:01.780613,POST,/issues.csv?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,57052,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:01.781033,POST,/issues.csv?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,57034,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:01.781499,POST,/issues?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,56918,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:01.781969,POST,/issues.csv?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,56950,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:01.782391,POST,/issues.atom?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,56982,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:01.782849,POST,/issues.pdf?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,57108,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:01.870760,POST,/javascripts?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,56934,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:01.871527,POST,/javascripts/application.js?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,56990,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:01.872888,POST,/javascripts/gantt.js?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,57048,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:01.874111,POST,/javascripts/context_menu.js?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,57076,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:01.878922,POST,/javascripts/jquery-1.11.1-ui-1.11.0-ujs-3.1.4.js?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,41106,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:01.880088,POST,/javascripts/raphael.js?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,56912,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:01.880938,POST,/javascripts/responsive.js?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,57092,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:01.884199,POST,/issues.pdf?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,57124,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:01.891533,POST,/javascripts?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,56934,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:01.892451,POST,/javascripts/application.js?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,56990,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:01.895840,POST,/javascripts/gantt.js?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,57048,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:01.901826,POST,/javascripts/context_menu.js?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,57076,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:01.902642,POST,/javascripts/jquery-1.11.1-ui-1.11.0-ujs-3.1.4.js?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,41106,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:01.904175,POST,/javascripts/raphael.js?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,56912,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:01.905635,POST,/javascripts/responsive.js?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,57092,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:02.011318,POST,/news?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,56912,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:02.013359,POST,/login?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,57092,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:02.014654,GET,/stylesheets,200,172.18.0.1,57132,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,f2b8a149-8bab-4f5f-939b-be71a1973c37,index,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",http://127.0.0.1,Unknown,0
2025-05-22T08:12:02.015164,POST,/news.atom?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,41106,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:02.015619,POST,/projects?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,57076,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:02.016857,POST,/projects?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,56990,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:02.017383,POST,/projects?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,57048,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:02.018678,POST,/projects.atom?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,56934,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:02.019256,POST,/robots.txt?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,57124,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:02.019741,POST,/search?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,57108,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:02.020655,POST,/search?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,56982,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:02.021205,POST,/search?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,57080,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:02.022245,POST,/search?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,57006,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:02.023134,POST,/search?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,57052,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:02.023879,POST,/search?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,57034,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:02.024987,POST,/search?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,56950,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:02.025620,POST,/search?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,56918,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:02.026411,POST,/sitemap.xml?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,57112,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:02.125130,GET,/stylesheets/jquery,200,172.18.0.1,56962,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,f2b8a149-8bab-4f5f-939b-be71a1973c37,index,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",http://127.0.0.1,Unknown,0
2025-05-22T08:12:02.129083,POST,/stylesheets/application.css?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,57020,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:02.129721,POST,/news?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,56912,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:02.130191,POST,/login?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,57092,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:02.130926,POST,/stylesheets?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,57132,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
2025-05-22T08:12:02.131528,POST,/news.atom?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,200,172.18.0.1,41106,9fe88a3b-3f00-4f8a-8ba3-52d6bacf481d,29650c4c-1694-4cca-b478-c4e8bf7c1358,unknown,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,Unknown,0
